total,dealer,soft,can_double,pair,q_hit,q_stand,q_double,q_split,n_hit,n_stand,n_double,n_split
9,7,False,False,0,0.1645758661887699,-0.4914337240757445,0.0,0.0,3348,1109,0,0
9,7,False,True,0,0.18734227324459385,-0.4777656330898015,0.11151288930362785,0.0,20209,17383,17146,0
9,8,False,False,0,0.09122584732340827,-0.4856687898089169,0.0,0.0,3157,1256,0,0
9,8,False,True,0,0.09783873140268187,-0.5060067275348386,-0.05171700455109642,0.0,16333,14567,14502,0
9,9,False,False,0,-0.03950233281493003,-0.4932935916542481,0.0,0.0,3215,1342,0,0
9,9,False,True,0,-0.03817504655493494,-0.5434978199183342,-0.2965795043353594,0.0,16110,14449,14647,0
9,10,False,False,0,-0.1567207657095308,-0.5559286463798522,0.0,0.0,12015,4765,0,0
9,10,False,True,0,-0.15196889186050672,-0.5447474609641447,-0.46324836409805914,0.0,56834,51299,51195,0
9,11,False,False,0,-0.15640449438202256,-0.6053511705685617,0.0,0.0,2225,897,0,0
9,11,False,True,0,-0.12677337213532108,-0.593549679487179,-0.4721743537759779,0.0,10996,9984,9865,0
10,2,False,False,0,0.18094135802469066,-0.2778633795582946,0.0,0.0,5184,1947,0,0
10,2,False,True,0,0.18887593443522455,-0.29690979955456603,0.37575548264548453,0.0,14581,14368,17373,0
10,2,False,True,5,0.1537842190016103,-0.3032000000000002,0.3527054108216431,-0.24710115953618558,2484,2500,2495,2501
10,3,False,False,0,0.2167158308751235,-0.24414367516918312,0.0,0.0,5085,1921,0,0
10,3,False,True,0,0.2067932747940914,-0.241649234091369,0.4263544176144311,0.0,14691,14819,17849,0
10,3,False,True,5,0.195541105434278,-0.24479682854311205,0.4359447004608298,-0.09995307367433133,2153,2018,2170,2131
10,4,False,False,0,0.2391913530824661,-0.18837571354436952,0.0,0.0,4996,1927,0,0
10,4,False,True,0,0.22718513420509198,-0.214093635799489,0.44551835231849085,0.0,14530,14503,17382,0
10,4,False,True,5,0.24371740161213845,-0.19569471624266138,0.4553314121037471,-0.03174603174603176,2109,2044,2082,2079
10,5,False,False,0,0.24738067520372564,-0.16686390532544376,0.0,0.0,5154,1690,0,0
10,5,False,True,0,0.2597273029597591,-0.16222628974306877,0.5005049938278542,0.0,15035,14751,17822,0
10,5,False,True,5,0.26196078431372544,-0.1616864510847316,0.5180032733224225,0.09772636617471078,2550,2443,2444,2507
10,6,False,False,0,0.2714146341463416,-0.08173913043478268,0.0,0.0,5125,1725,0,0
10,6,False,True,0,0.27807041863044085,-0.11406196799455212,0.5753668297020922,0.0,14428,14685,17992,0
10,6,False,True,5,0.26603252531451316,-0.14156079854809456,0.5641492265696083,0.21084337349397592,3259,3306,3297,3320
10,7,False,False,0,0.22470408552882737,-0.42347525891829657,0.0,0.0,5238,1738,0,0
10,7,False,True,0,0.25963327132607045,-0.4827311370882032,0.3544692278182724,0.0,15052,15056,18247,0
10,7,False,True,5,0.2513529765484067,-0.46403641881638863,0.3731478681584519,-0.16626865671641797,3326,3295,3307,3350
10,8,False,False,0,0.22487852283770662,-0.5260804769001498,0.0,0.0,5145,2013,0,0
10,8,False,True,0,0.19676587439882878,-0.49652899516163057,0.2802776448061274,0.0,14347,14261,16712,0
10,8,False,True,5,0.20867728930696872,-0.5021718602455153,0.30674157303370786,-0.3653448599887235,5209,5295,5340,5321
10,9,False,False,0,0.13178755449861274,-0.5640000000000005,0.0,0.0,5046,2000,0,0
10,9,False,True,0,0.11086653065607238,-0.5539013257987373,0.1560215001694834,0.0,18626,18404,20651,0
10,9,False,True,5,0.11548009135140488,-0.5369545859305451,0.15825483391174952,-0.5033864541832677,10071,10107,10085,10040
10,10,False,False,0,0.03495334160418576,-0.5344736842105255,0.0,0.0,18539,7600,0,0
10,10,False,True,0,0.02924724043489097,-0.5413336378168512,0.0034292246142122525,0.0,60245,52548,52490,0
10,10,False,True,5,0.02528651991995629,-0.5417045248046526,-0.01044673539518901,-0.6039784651884275,21988,22012,21825,21918
10,11,False,False,0,0.03482014388489207,-0.5916305916305915,0.0,0.0,3475,1386,0,0
10,11,False,True,0,0.031143052703627466,-0.5956754688097966,-0.06097681302417367,0.0,11688,10452,10135,0
10,11,False,True,5,0.03419906436522041,-0.5897065897065867,-0.01306873184898355,-0.6452787442349701,12398,12474,12396,12359
11,2,False,False,0,0.24357767316745157,-0.31830547998445374,0.0,0.0,7435,2573,0,0
11,2,False,True,0,0.23843900397572684,-0.2940686784599355,0.46460176991150376,0.0,19116,19220,22600,0
11,3,False,False,0,0.2742207891908485,-0.2675026123301981,0.0,0.0,6513,1914,0,0
11,3,False,True,0,0.2530953363598821,-0.2524387096774177,0.5096993419071781,0.0,19384,19375,23249,0
11,4,False,False,0,0.28128408913822645,-0.22638522427440572,0.0,0.0,6417,1895,0,0
11,4,False,True,0,0.28280470987588585,-0.20635085892764238,0.5769230769230723,0.0,18854,19210,22516,0
11,5,False,False,0,0.3053259871441697,-0.21133144475920704,0.0,0.0,6534,1765,0,0
11,5,False,True,0,0.3099044850498337,-0.1692151384302767,0.6269470404984421,0.0,19264,19685,23112,0
11,6,False,False,0,0.3228598909907022,-0.14437932871603634,0.0,0.0,6238,1877,0,0
11,6,False,True,0,0.34029911903298504,-0.11266947171575498,0.6638042078145157,0.0,19524,19251,23290,0
